,unique_id,ds,y,jetfuel_cost,unemployment_rate,GDP
158,Hawaiian,2019-12-31,22074.0,208.66666666666666,3.9333333333333336,61336
159,Hawaiian,2020-03-31,22115.0,213.5,3.766666666666667,61622
160,Hawaiian,2020-06-30,19972.0,196.33333333333334,3.8333333333333335,61619
161,Hawaiian,2020-09-30,20185.0,186.66666666666666,3.8666666666666667,61939
162,Hawaiian,2020-12-31,22515.0,192.19999999999996,3.6333333333333333,62385
163,Hawaiian,2021-03-31,22588.0,186.23333333333335,3.6,63022
164,Hawaiian,2021-06-30,20468.0,185.9333333333333,3.6,63360
165,Hawaiian,2021-07-01,21454.0,190.23333333333335,5.066666666666666,64990
166,Hawaiian,2021-10-01,18691.0,219.46666666666667,4.2,66010
167,Hawaiian,2022-01-01,18489.0,287.43333333333334,3.8333333333333335,65770
168,Hawaiian,2022-04-01,24487.0,397.8666666666666,3.6333333333333333,65774
169,Hawaiian,2022-07-01,23905.0,335.96666666666664,3.533333333333333,66115
170,Hawaiian,2022-10-01,20312.0,325.73333333333335,3.5666666666666664,66427
171,Hawaiian,2023-01-01,18985.0,300.3666666666666,3.533333333333333,66781
172,Hawaiian,2023-04-01,20185.0,226.5666666666667,3.533333333333333,67067
173,Hawaiian,2023-07-01,19895.0,248.8,3.6666666666666665,67677
174,JetBlue,2016-09-30,21992.0,163.03333333333333,5.533333333333334,58121
175,JetBlue,2016-12-31,21848.0,176.1,5.433333333333334,58376
176,JetBlue,2017-03-31,42717.0,144.43333333333334,5.1000000000000005,58486
177,JetBlue,2017-06-30,56153.0,126.63333333333333,5.033333333333333,58470
178,JetBlue,2017-09-30,57853.0,99.06666666666666,4.8999999999999995,58704
179,JetBlue,2017-12-31,57625.0,127.59999999999998,4.933333333333334,58787
180,JetBlue,2018-03-31,59548.0,129.53333333333333,4.8999999999999995,59084
181,JetBlue,2018-06-30,56578.0,143.46666666666667,4.766666666666667,59296
182,JetBlue,2018-09-30,61994.0,150.20000000000002,4.566666666666666,59494
183,JetBlue,2018-12-31,74282.0,140.56666666666666,4.366666666666667,59736
184,JetBlue,2019-03-31,81143.0,159.26666666666665,4.333333333333333,60099
185,JetBlue,2019-06-30,72419.0,174.53333333333333,4.166666666666667,60674
186,JetBlue,2019-09-30,72466.0,188.63333333333333,4.033333333333333,61093
187,JetBlue,2019-12-31,77752.0,208.66666666666666,3.9333333333333336,61336
188,JetBlue,2020-03-31,86538.0,213.5,3.766666666666667,61622
189,JetBlue,2020-06-30,84433.0,196.33333333333334,3.8333333333333335,61619
190,JetBlue,2020-09-30,84591.0,186.66666666666666,3.8666666666666667,61939
191,JetBlue,2020-12-31,89860.0,192.19999999999996,3.6333333333333333,62385
192,JetBlue,2021-03-31,95810.0,186.23333333333335,3.6,63022
193,JetBlue,2021-06-30,91153.0,185.9333333333333,3.6,63360
194,JetBlue,2021-07-01,170545.0,190.23333333333335,5.066666666666666,64990
195,JetBlue,2021-10-01,153529.0,219.46666666666667,4.2,66010
196,JetBlue,2022-01-01,136797.0,287.43333333333334,3.8333333333333335,65770
197,JetBlue,2022-04-01,165808.0,397.8666666666666,3.6333333333333333,65774
198,JetBlue,2022-07-01,165925.0,335.96666666666664,3.533333333333333,66115
199,JetBlue,2022-10-01,156327.0,325.73333333333335,3.5666666666666664,66427
200,JetBlue,2023-01-01,148043.0,300.3666666666666,3.533333333333333,66781
201,JetBlue,2023-04-01,161298.0,226.5666666666667,3.533333333333333,67067
202,JetBlue,2023-07-01,168276.0,248.8,3.6666666666666665,67677
203,Southwest,2016-09-30,10112.0,163.03333333333333,5.533333333333334,58121
204,Southwest,2016-12-31,11924.0,176.1,5.433333333333334,58376
205,Southwest,2017-03-31,11542.0,144.43333333333334,5.1000000000000005,58486
206,Southwest,2017-06-30,10058.0,126.63333333333333,5.033333333333333,58470
207,Southwest,2017-09-30,10253.0,99.06666666666666,4.8999999999999995,58704
208,Southwest,2017-12-31,11993.0,127.59999999999998,4.933333333333334,58787
209,Southwest,2018-03-31,11346.0,129.53333333333333,4.8999999999999995,59084
210,Southwest,2018-06-30,10158.0,143.46666666666667,4.766666666666667,59296
211,Southwest,2018-09-30,10419.0,150.20000000000002,4.566666666666666,59494
212,Southwest,2018-12-31,12298.0,140.56666666666666,4.366666666666667,59736
213,Southwest,2019-03-31,11934.0,159.26666666666665,4.333333333333333,60099
214,Southwest,2019-06-30,11460.0,174.53333333333333,4.166666666666667,60674
215,Southwest,2019-09-30,11436.0,188.63333333333333,4.033333333333333,61093
216,Southwest,2019-12-31,13418.0,208.66666666666666,3.9333333333333336,61336
217,Southwest,2020-03-31,12873.0,213.5,3.766666666666667,61622
218,Southwest,2020-06-30,12222.0,196.33333333333334,3.8333333333333335,61619
219,Southwest,2020-09-30,12025.0,186.66666666666666,3.8666666666666667,61939
220,Southwest,2020-12-31,13749.0,192.19999999999996,3.6333333333333333,62385
221,Southwest,2021-03-31,13046.0,186.23333333333335,3.6,63022
222,Southwest,2021-06-30,12004.0,185.9333333333333,3.6,63360
223,Southwest,2021-07-01,16906.0,190.23333333333335,5.066666666666666,64990
224,Southwest,2021-10-01,15360.0,219.46666666666667,4.2,66010
225,Southwest,2022-01-01,14858.0,287.43333333333334,3.8333333333333335,65770
226,Southwest,2022-04-01,17969.0,397.8666666666666,3.6333333333333333,65774
227,Southwest,2022-07-01,17855.0,335.96666666666664,3.533333333333333,66115
228,Southwest,2022-10-01,16315.0,325.73333333333335,3.5666666666666664,66427
229,Southwest,2023-01-01,15681.0,300.3666666666666,3.533333333333333,66781
230,Southwest,2023-04-01,18919.0,226.5666666666667,3.533333333333333,67067
231,Southwest,2023-07-01,19747.0,248.8,3.6666666666666665,67677
232,Spirit,2016-09-30,65148.0,163.03333333333333,5.533333333333334,58121
233,Spirit,2016-12-31,73196.0,176.1,5.433333333333334,58376
234,Spirit,2017-03-31,77328.0,144.43333333333334,5.1000000000000005,58486
235,Spirit,2017-06-30,73039.0,126.63333333333333,5.033333333333333,58470
236,Spirit,2017-09-30,102618.0,99.06666666666666,4.8999999999999995,58704
237,Spirit,2017-12-31,111638.0,127.59999999999998,4.933333333333334,58787
238,Spirit,2018-03-31,113217.0,129.53333333333333,4.8999999999999995,59084
239,Spirit,2018-06-30,106796.0,143.46666666666667,4.766666666666667,59296
240,Spirit,2018-09-30,110908.0,150.20000000000002,4.566666666666666,59494
241,Spirit,2018-12-31,125844.0,140.56666666666666,4.366666666666667,59736
242,Spirit,2019-03-31,125457.0,159.26666666666665,4.333333333333333,60099
243,Spirit,2019-06-30,130436.0,174.53333333333333,4.166666666666667,60674
244,Spirit,2019-09-30,144345.0,188.63333333333333,4.033333333333333,61093
245,Spirit,2019-12-31,161656.0,208.66666666666666,3.9333333333333336,61336
246,Spirit,2020-03-31,166505.0,213.5,3.766666666666667,61622
247,Spirit,2020-06-30,165736.0,196.33333333333334,3.8333333333333335,61619
248,Spirit,2020-09-30,176063.0,186.66666666666666,3.8666666666666667,61939
249,Spirit,2020-12-31,194915.0,192.19999999999996,3.6333333333333333,62385
250,Spirit,2021-03-31,191072.0,186.23333333333335,3.6,63022
